id,client,subject,description,status,amount,executor,created_by,created_at,updated_at
18940,ООО Клиент_VSvBI6,Рефинансирование,Описание_M0jNBB,processed,1226535.0,SL1K,1,2025-10-28 11:42:11,2025-10-28 11:42:11
18939,ООО Клиент_HOopUr,Рефинансирование,Описание_P8ZwYO,processed,1418422.0,SL1K,1,2025-10-28 11:42:11,2025-10-28 11:42:11
18938,ООО Клиент_MHAq2J,Сайт,Описание_zARtEE,processed,1891190.0,SL1K,1,2025-10-28 11:42:11,2025-10-28 11:42:11
18937,ООО Клиент_JdGzbR,Рефинансирование,Описание_HjJ7Ow,processed,1007863.0,SL1K,1,2025-10-28 11:42:11,2025-10-28 11:42:11
18936,ООО Клиент_RVJLFr,Сайт,Описание_ebi5xj,processed,386510.0,SL1K,1,2025-10-28 11:42:11,2025-10-28 11:42:11
18935,ООО Клиент_mt9ywE,Сайт,Описание_63gxM5,processed,343735.0,SL1K,1,2025-10-28 11:42:11,2025-10-28 11:42:11
18934,ООО Клиент_MLwh7Q,Сайт,Описание_RJa3i7,processed,33714.0,SL1K,1,2025-10-28 11:42:11,2025-10-28 11:42:11
18933,ООО Клиент_DZkBOI,Кредит на развитие,Описание_ZgX2K5,processed,765712.0,SL1K,1,2025-10-28 11:42:11,2025-10-28 11:42:11
18932,ООО Клиент_90VBh8,Кредит на развитие,Описание_HMhg7y,processed,1293150.0,SL1K,1,2025-10-28 11:42:11,2025-10-28 11:42:11
18931,ООО Клиент_KtXpNy,Рефинансирование,Описание_QQhXQv,processed,453862.0,SL1K,1,2025-10-28 11:42:11,2025-10-28 11:42:11
18930,ООО Клиент_exyjZJ,Сайт,Описание_awgyag,processed,737062.0,SL1K,1,2025-10-28 11:42:11,2025-10-28 11:42:11
18929,ООО Клиент_qdh61k,Рефинансирование,Описание_QpwWm0,processed,658719.0,SL1K,1,2025-10-28 11:42:11,2025-10-28 11:42:11
18928,ООО Клиент_BVlqXL,Рефинансирование,Описание_LT31SC,processed,196460.0,SL1K,1,2025-10-28 11:42:11,2025-10-28 11:42:11
18927,ООО Клиент_Ig4AAO,Рефинансирование,Описание_gYz9pV,processed,697722.0,SL1K,1,2025-10-28 11:42:11,2025-10-28 11:42:11
18926,ООО Клиент_n67gwk,Кредит на развитие,Описание_kyd2iN,processed,919876.0,SL1K,1,2025-10-28 11:42:11,2025-10-28 11:42:11
18925,ООО Клиент_HO2HYu,Кредит на развитие,Описание_RZXtj0,processed,1694827.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18924,ООО Клиент_LG0fac,Рефинансирование,Описание_M68oZQ,processed,1315871.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18923,ООО Клиент_qPNR7p,Рефинансирование,Описание_A1AQXc,processed,23048.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18922,ООО Клиент_vdkENv,Кредит на развитие,Описание_VJcQT3,processed,1737135.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18921,ООО Клиент_l6bXAU,Кредит на развитие,Описание_nsi1ss,processed,1132958.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18920,ООО Клиент_tP70mh,Кредит на развитие,Описание_B3jAqs,processed,1918157.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18919,ООО Клиент_IK8rO7,Рефинансирование,Описание_qxioO4,processed,378719.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18918,ООО Клиент_pUsxaS,Рефинансирование,Описание_IRFXHt,processed,88890.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18917,ООО Клиент_ePEy1e,Рефинансирование,Описание_5xNfIw,processed,429301.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18916,ООО Клиент_AebAfZ,Рефинансирование,Описание_SO7zX5,processed,1666816.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18915,ООО Клиент_Zm7Vpa,Рефинансирование,Описание_t2eYRv,processed,510928.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18914,ООО Клиент_BKrYeE,Рефинансирование,Описание_Q3V8wv,processed,792503.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18913,ООО Клиент_xkvYTG,Кредит на развитие,Описание_MIefEj,processed,185535.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18912,ООО Клиент_c5ow61,Кредит на развитие,Описание_MGYWlR,processed,1637652.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18911,ООО Клиент_wmLHRJ,Кредит на развитие,Описание_v6CdCC,processed,1080816.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18910,ООО Клиент_Xtemf2,Сайт,Описание_q73qnB,processed,967839.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18909,ООО Клиент_ZhhWbg,Рефинансирование,Описание_A1Xqk7,processed,1934864.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18908,ООО Клиент_jlyb2Q,Кредит на развитие,Описание_W3irm9,processed,1977803.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18907,ООО Клиент_wfxkxM,Кредит на развитие,Описание_yoh6lf,processed,952447.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18906,ООО Клиент_P6aEq7,Рефинансирование,Описание_cDPzLG,processed,174314.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18905,ООО Клиент_HGLjq1,Сайт,Описание_lgnGeZ,processed,144027.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18904,ООО Клиент_aTZ1VL,Рефинансирование,Описание_ueyeu3,processed,1786800.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18903,ООО Клиент_KGAoAQ,Кредит на развитие,Описание_KCOw73,processed,823014.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18902,ООО Клиент_8vlTvM,Сайт,Описание_kzYDHy,processed,890040.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18901,ООО Клиент_cNziWU,Кредит на развитие,Описание_8lgscW,processed,1813423.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18900,ООО Клиент_ai8zgD,Сайт,Описание_jcF8E6,processed,890456.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18899,ООО Клиент_FnEVW8,Рефинансирование,Описание_yUFhXY,processed,341660.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18898,ООО Клиент_Y37Zqj,Кредит на развитие,Описание_2LAtyW,processed,535507.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18897,ООО Клиент_hSOJg8,Сайт,Описание_EswFST,processed,1773927.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18896,ООО Клиент_8qouTP,Сайт,Описание_Vm8vuQ,processed,880523.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18895,ООО Клиент_cNvKOf,Кредит на развитие,Описание_CbjaXu,processed,1078959.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18894,ООО Клиент_bdO2sO,Сайт,Описание_oGJxFJ,processed,513874.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18893,ООО Клиент_8OZZ5t,Рефинансирование,Описание_s8lSoC,processed,648329.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18892,ООО Клиент_PJMuQS,Сайт,Описание_UmMo6I,processed,230090.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18891,ООО Клиент_rOJYMp,Рефинансирование,Описание_INe7K5,processed,400130.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18890,ООО Клиент_OvrIYx,Сайт,Описание_tnA0SF,processed,692963.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18889,ООО Клиент_maf95q,Кредит на развитие,Описание_qrA23Q,processed,1817779.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18888,ООО Клиент_TI0lnB,Рефинансирование,Описание_3PX1Oj,processed,1164944.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18887,ООО Клиент_5OV8AQ,Рефинансирование,Описание_9ajO2W,processed,651661.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18886,ООО Клиент_rMGk5g,Сайт,Описание_MguwrR,processed,14185.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18885,ООО Клиент_67m76P,Кредит на развитие,Описание_z7ZpmW,processed,1063691.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18884,ООО Клиент_t15FyF,Рефинансирование,Описание_81HTbd,processed,674850.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18883,ООО Клиент_g7SP1D,Кредит на развитие,Описание_x006pN,processed,1869790.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18882,ООО Клиент_pSPM6g,Рефинансирование,Описание_bLUy8Y,processed,1366022.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18881,ООО Клиент_KDmkqn,Сайт,Описание_rN5VnV,processed,1268820.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18880,ООО Клиент_I7Cre0,Рефинансирование,Описание_PZFDcO,processed,848559.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18879,ООО Клиент_v4BCnd,Кредит на развитие,Описание_5b0EDk,processed,1322160.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18878,ООО Клиент_W8qQW1,Сайт,Описание_PXZqXT,processed,844399.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18877,ООО Клиент_R9vA0a,Кредит на развитие,Описание_GkN2rU,processed,429502.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18876,ООО Клиент_J1UOJp,Сайт,Описание_dbogWj,processed,170778.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18875,ООО Клиент_4kRt8C,Рефинансирование,Описание_pu56Yx,processed,854591.0,SL1K,1,2025-10-28 11:42:10,2025-10-28 11:42:10
18874,ООО Клиент_jrsnt6,Кредит на развитие,Описание_nq2SSN,processed,1722287.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18873,ООО Клиент_sGBVSZ,Кредит на развитие,Описание_QZCJoN,processed,810947.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18872,ООО Клиент_1uutcR,Рефинансирование,Описание_vM7qrO,processed,210014.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18871,ООО Клиент_lzKgvo,Сайт,Описание_s14DYu,processed,892369.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18870,ООО Клиент_aMkXNx,Кредит на развитие,Описание_lqZp5M,processed,745465.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18869,ООО Клиент_xiuxqQ,Сайт,Описание_hl9iCI,processed,665096.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18868,ООО Клиент_BKmvUZ,Кредит на развитие,Описание_zVY69X,processed,887482.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18867,ООО Клиент_kQNF0o,Сайт,Описание_flsEeI,processed,441309.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18866,ООО Клиент_gyhclw,Сайт,Описание_9z79Vq,processed,1015639.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18865,ООО Клиент_IBqhx5,Рефинансирование,Описание_GZ1Dn1,processed,1020910.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18864,ООО Клиент_qI59WI,Кредит на развитие,Описание_SGcANO,processed,846556.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18863,ООО Клиент_0cqs7M,Рефинансирование,Описание_d1XBoH,processed,1423025.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18862,ООО Клиент_CqIXw4,Сайт,Описание_8R4Bk1,processed,548822.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18861,ООО Клиент_6WFpLx,Кредит на развитие,Описание_nhLj5j,processed,511871.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18860,ООО Клиент_cq4xOH,Кредит на развитие,Описание_cPbYvE,processed,802502.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18859,ООО Клиент_m2qjnV,Рефинансирование,Описание_27pYKt,processed,1663488.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18858,ООО Клиент_Zqe5MR,Рефинансирование,Описание_F1qmvH,processed,1969790.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18857,ООО Клиент_WCNkB0,Рефинансирование,Описание_LeaJLs,processed,150847.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18856,ООО Клиент_C9smWt,Кредит на развитие,Описание_6TZdie,processed,1503381.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18855,ООО Клиент_UxEz9O,Кредит на развитие,Описание_X43t3p,processed,385230.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18854,ООО Клиент_gEQaqr,Кредит на развитие,Описание_kWicXS,processed,1984858.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18853,ООО Клиент_Yr4Qlq,Сайт,Описание_bbpR1y,processed,1394151.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18852,ООО Клиент_RTb6La,Кредит на развитие,Описание_IOBEJf,processed,643139.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18851,ООО Клиент_WlMjYB,Рефинансирование,Описание_S02VfC,processed,767197.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18850,ООО Клиент_8W64LF,Сайт,Описание_6kXKPA,processed,781170.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18849,ООО Клиент_E9Ui6x,Сайт,Описание_HvjkjB,processed,840730.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18848,ООО Клиент_jyTVYC,Рефинансирование,Описание_07XiSu,processed,1496264.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18847,ООО Клиент_wrUoT0,Рефинансирование,Описание_ACN4of,processed,350893.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18846,ООО Клиент_3WzIQW,Сайт,Описание_AyMC97,processed,473846.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18845,ООО Клиент_uH65QQ,Кредит на развитие,Описание_Jm8Azx,processed,1235762.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18844,ООО Клиент_OSrzRQ,Сайт,Описание_ZRkCoN,processed,187685.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18843,ООО Клиент_BBiCjX,Кредит на развитие,Описание_RgN2FR,processed,1721952.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18842,ООО Клиент_4fu6g3,Рефинансирование,Описание_qyhcuP,processed,121847.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18841,ООО Клиент_JNGQrg,Рефинансирование,Описание_P7N4dl,processed,1847020.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18840,ООО Клиент_9OELSk,Сайт,Описание_pMpdmi,processed,501389.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18839,ООО Клиент_IYixlr,Сайт,Описание_HYrGgv,processed,1342811.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18838,ООО Клиент_58tDzZ,Рефинансирование,Описание_ydTvKZ,processed,54400.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18837,ООО Клиент_xFwPUB,Рефинансирование,Описание_etUuoL,processed,1517664.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18836,ООО Клиент_4MQWnq,Сайт,Описание_5ZzlYK,processed,1489325.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18835,ООО Клиент_U1cBaq,Кредит на развитие,Описание_UpiDWQ,processed,1844520.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18834,ООО Клиент_U3R4j7,Сайт,Описание_ghIGlh,processed,1377367.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18833,ООО Клиент_c4HGFa,Кредит на развитие,Описание_z73ahu,processed,19573.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18832,ООО Клиент_Yp7AXL,Рефинансирование,Описание_DiUv4s,processed,274843.0,SL1K,1,2025-10-28 11:42:09,2025-10-28 11:42:09
18831,ООО Клиент_9S6F69,Кредит на развитие,Описание_ZvZp1S,processed,675094.0,SL1K,1,2025-10-28 11:42:08,2025-10-28 11:42:08
18830,ООО Клиент_D1SrR3,Рефинансирование,Описание_6L6zhl,processed,1473662.0,SL1K,1,2025-10-28 11:42:08,2025-10-28 11:42:08
18829,ООО Клиент_gdGzxA,Сайт,Описание_5Bb0lK,processed,345588.0,SL1K,1,2025-10-28 11:42:08,2025-10-28 11:42:08
18828,ООО Клиент_LszygW,Рефинансирование,Описание_p2M4yY,processed,1942722.0,SL1K,1,2025-10-28 11:42:08,2025-10-28 11:42:08
18827,ООО Клиент_VLroHf,Сайт,Описание_gpm2bx,processed,864786.0,SL1K,1,2025-10-28 11:42:08,2025-10-28 11:42:08
18826,ООО Клиент_WZ3nUu,Сайт,Описание_IzzKTt,processed,984084.0,SL1K,1,2025-10-28 11:42:08,2025-10-28 11:42:08
18825,ООО Клиент_T00xJm,Кредит на развитие,Описание_lOTRcn,processed,894171.0,SL1K,1,2025-10-28 11:42:08,2025-10-28 11:42:08
18824,ООО Клиент_V5mDNx,Рефинансирование,Описание_6MhPEr,processed,377936.0,SL1K,1,2025-10-28 11:42:08,2025-10-28 11:42:08
18823,ООО Клиент_M6TUOt,Сайт,Описание_irknjS,processed,452934.0,SL1K,1,2025-10-28 11:42:08,2025-10-28 11:42:08
18822,ООО Клиент_roWXC3,Рефинансирование,Описание_5dvIaw,processed,105961.0,SL1K,1,2025-10-28 11:42:08,2025-10-28 11:42:08
18821,ООО Клиент_SHr3vN,Сайт,Описание_VjiGWM,processed,408835.0,SL1K,1,2025-10-28 11:42:08,2025-10-28 11:42:08
